gp,postcode,nhs_url
Lambton Road Medical Practice,SW20 0LW,https://www.nhs.uk/services/gp-surgery/lambton-road-medical-practice/H85051
Grand Drive Surgery,SW20 9EA,https://www.nhs.uk/services/gp-surgery/grand-drive-surgery/H85101
Wimbledon Village Surgery,SW19 5BY,https://www.nhs.uk/services/gp-surgery/wimbledon-village-surgery/H85027
West Barnes Surgery,KT3 6JD,https://www.nhs.uk/services/gp-surgery/west-barnes-surgery/H85055
Nelson Medical Practice,SW20 8DA,https://www.nhs.uk/services/gp-surgery/nelson-medical-practice/H85020
FRANCIS GROVE SURGERY,SW19 4DL,https://www.nhs.uk/services/gp-surgery/francis-grove-surgery/H85026
Ch Medical Practice,OL9 8NH,https://www.nhs.uk/services/gp-surgery/ch-medical-practice/P85011
MD Family Practice,OL9 7AY,https://www.nhs.uk/services/gp-surgery/md-family-practice/P85018
Kapur Family Care,OL9 7AY,https://www.nhs.uk/services/gp-surgery/kapur-family-care/P85615
Werneth Medical Practice,OL9 7AY,https://www.nhs.uk/services/gp-surgery/werneth-medical-practice/P85612
Stoneleigh Surgery,KT17 2LZ,https://www.nhs.uk/services/gp-surgery/stoneleigh-surgery/H81613
Stoneleigh Medical Centre,KT17 2HU,https://www.nhs.uk/services/gp-surgery/stoneleigh-medical-centre/H81133004
Cheam GP Centre,SM3 8EP,https://www.nhs.uk/services/gp-surgery/cheam-gp-centre/H85063
Southgate,N14 4PR,https://www.nhs.uk/services/gp-surgery/southgate/F85032
St Andrews Medical Practice.,N20 9EX,https://www.nhs.uk/services/gp-surgery/st-andrews-medical-practice/E83024
Brunswick Park Medical Practice,N11 1EY,https://www.nhs.uk/services/gp-surgery/brunswick-park-medical-practice/E83621
Oakleigh Road Health Centre,N20 0DH,https://www.nhs.uk/services/gp-surgery/oakleigh-road-health-centre/E83003
James O'Riordan Medical Centre,SM3 9HE,https://www.nhs.uk/services/gp-surgery/james-o-riordan-medical-centre/H85618
Stonecot Surgery,SM3 9EY,https://www.nhs.uk/services/gp-surgery/stonecot-surgery/H85076
Sedlescombe House,TN38 0TA,https://www.nhs.uk/services/gp-surgery/sedlescombe-house/G81096
Silver Springs Medical Practice,TN37 6PP,https://www.nhs.uk/services/gp-surgery/silver-springs-medical-practice/G81074001
Hassengate Medical Centre,SS17 0PH,https://www.nhs.uk/services/gp-surgery/hassengate-medical-centre/F81153
Dell Medical Centre,SS17 0BZ,https://www.nhs.uk/services/gp-surgery/dell-medical-centre/F81219001
Dr Deshpande AM Practice,SS17 0BY,https://www.nhs.uk/services/gp-surgery/dr-deshpande-am-practice/F81177
Horndon-on-the-Hill Surgery,SS17 8LB,https://www.nhs.uk/services/gp-surgery/horndon-on-the-hill-surgery/F81198
The Station Practice,TN34 1BA,https://www.nhs.uk/services/gp-surgery/the-station-practice/G81658
Hastings Old Town Surgery - Warrior Square Site,TN37 6BG,https://www.nhs.uk/services/gp-surgery/hastings-old-town-surgery-warrior-square-site/G2J5Q
Clayhill Medical Practice,SS16 4HD,https://www.nhs.uk/services/gp-surgery/clayhill-medical-practice/F81006
Long Riding Surgery,SS14 1QY,https://www.nhs.uk/services/gp-surgery/long-riding-surgery/F81186001
The Gore Surgery,SS14 2DD,https://www.nhs.uk/services/gp-surgery/the-gore-surgery/M0W8S
Grovelands Medical Centre,N13 4RJ,https://www.nhs.uk/services/gp-surgery/grovelands-medical-centre/F85072
Dr Bolidai,TN31 7RJ,https://www.nhs.uk/services/gp-surgery/dr-bolidai/G81085002
Camber Branch Surgery,TN31 7RJ,https://www.nhs.uk/services/gp-surgery/camber-branch-surgery/G81051001
Gillan House Surgery,N13 4BS,https://www.nhs.uk/services/gp-surgery/gillan-house-surgery/F85701
The North London Health Centre,N13 4JJ,https://www.nhs.uk/services/gp-surgery/the-north-london-health-centre/F85642
Aegis Medical Centre,SS14 2ER,https://www.nhs.uk/services/gp-surgery/aegis-medical-centre/F81060
Dr Aslam's Pratice,SS14 2RJ,https://www.nhs.uk/services/gp-surgery/dr-aslam-s-pratice/F81031001
FRYERNS MEDICAL CENTRE,SS14 3SS,https://www.nhs.uk/services/gp-surgery/fryerns-medical-centre/F81707
Orsett Surgery,RM16 3ET,https://www.nhs.uk/services/gp-surgery/orsett-surgery/F81137
Saffron Group Practice,LE2 6UL,https://www.nhs.uk/services/gp-surgery/saffron-group-practice/C82046
Matching Green Surgery,SS14 2PB,https://www.nhs.uk/services/gp-surgery/matching-green-surgery/F81729
Poverest Medical Centre,BR5 2DQ,https://www.nhs.uk/services/gp-surgery/poverest-medical-centre/G84007
Dewey Practice (Dr Christopher),RM10 7YU,https://www.nhs.uk/services/gp-surgery/dewey-practice-dr-christopher/F82621
The Oval Practice,RM10 7YU,https://www.nhs.uk/services/gp-surgery/the-oval-practice/Y01795
Church Road Surgery,UB8 3NA,https://www.nhs.uk/services/gp-surgery/church-road-surgery/E86034
Brunel Medical Centre,UB8 3PH,https://www.nhs.uk/services/gp-surgery/brunel-medical-centre/E86030
Otterfield Medical Centre,UB7 8PE,https://www.nhs.uk/services/gp-surgery/otterfield-medical-centre/E86027
West London Medical Centre,UB8 3NG,https://www.nhs.uk/services/gp-surgery/west-london-medical-centre/E86620
The High Street Practice,UB7 7DP,https://www.nhs.uk/services/gp-surgery/the-high-street-practice/E86042
Yiewsley Family Practice,UB7 7DP,https://www.nhs.uk/services/gp-surgery/yiewsley-family-practice/E86010
Parkview Surgery,UB8 3LA,https://www.nhs.uk/services/gp-surgery/parkview-surgery/E86026
Singh G,UB3 2AP,https://www.nhs.uk/services/gp-surgery/singh-g/E85121001
THE PINE MEDICAL CENTRE,UB4 8RB,https://www.nhs.uk/services/gp-surgery/the-pine-medical-centre/E86016
Shakespeare Health Centre,UB3 1NY,https://www.nhs.uk/services/gp-surgery/shakespeare-health-centre/E86612
BALLATER SURGERY,BR6 0DP,https://www.nhs.uk/services/gp-surgery/ballater-surgery/G84040
Dr A Arif,RM8 2AJ,https://www.nhs.uk/services/gp-surgery/dr-a-arif/F86040
Dr Aa Ansari's Practice,IG11 9RS,https://www.nhs.uk/services/gp-surgery/dr-aa-ansari-s-practice/F82650
CHICHELE ROAD SURGERY,NW2 3AN,https://www.nhs.uk/services/gp-surgery/chichele-road-surgery/E84674
Cricklewood Health Centre,NW2 6DJ,https://www.nhs.uk/services/gp-surgery/cricklewood-health-centre/Y02986
Willesden Green Surgery,NW2 3UY,https://www.nhs.uk/services/gp-surgery/willesden-green-surgery/E84702
MAPESBURY MEDICAL GROUP,NW2 3PS,https://www.nhs.uk/services/gp-surgery/mapesbury-medical-group/E84012
Walm Lane Surgery,NW2 4RT,https://www.nhs.uk/services/gp-surgery/walm-lane-surgery/E84086
Greenfield Medical Centre,NW2 1HS,https://www.nhs.uk/services/gp-surgery/greenfield-medical-centre/E83006
Fortune Green Road Surgery,NW6 1DS,https://www.nhs.uk/services/gp-surgery/fortune-green-road-surgery/F83050
Oxgate Gardens Surgery,NW2 6EA,https://www.nhs.uk/services/gp-surgery/oxgate-gardens-surgery/E84076
Cholmley Gardens Surgery,NW6 1AE,https://www.nhs.uk/services/gp-surgery/cholmley-gardens-surgery/F83615
West Hampstead Medical Centre,NW6 1TP,https://www.nhs.uk/services/gp-surgery/west-hampstead-medical-centre/F83055
Limelight Health and Wellbeing Hub,M16 9NW,https://www.nhs.uk/services/gp-surgery/limelight-health-and-wellbeing-hub/P91020
Longford Street Medical Centre,OL10 4NH,https://www.nhs.uk/services/gp-surgery/longford-street-medical-centre/P86011
Pennine Drive Practice,NW2 1PA,https://www.nhs.uk/services/gp-surgery/pennine-drive-practice/E83025
Staverton Surgery,NW2 5HA,https://www.nhs.uk/services/gp-surgery/staverton-surgery/E84080
The Willesden Medical Centre,NW10 2PT,https://www.nhs.uk/services/gp-surgery/the-willesden-medical-centre/E84021
Brondesbury Medical Centre,NW6 7JQ,https://www.nhs.uk/services/gp-surgery/brondesbury-medical-centre/F83059
The Hodford Road Practice,NW11 8NH,https://www.nhs.uk/services/gp-surgery/the-hodford-road-practice/E83649
Roundwood Park Medical Centre,NW10 3RY,https://www.nhs.uk/services/gp-surgery/roundwood-park-medical-centre/E84656
Burnley Practice,NW10 3RY,https://www.nhs.uk/services/gp-surgery/burnley-practice/Y00206
Crest Medical Centre,NW2 7NA,https://www.nhs.uk/services/gp-surgery/crest-medical-centre/E84066002
The Lonsdale Medical Centre,NW6 6RR,https://www.nhs.uk/services/gp-surgery/the-lonsdale-medical-centre/E84025
St. Georges Medical Centre,NW2 6JH,https://www.nhs.uk/services/gp-surgery/st-georges-medical-centre/E84704
Ashley Medical Practice,KT12 2QY,https://www.nhs.uk/services/gp-surgery/ashley-medical-practice/H81663
The White Practice,KT12 3LB,https://www.nhs.uk/services/gp-surgery/the-white-practice/H81131
Merridale Medical Centre (Rp Tew),LE3 1BL,https://www.nhs.uk/services/gp-surgery/merridale-medical-centre-rp-tew/C82073
Narborough Road Surgery,LE3 0PE,https://www.nhs.uk/services/gp-surgery/narborough-road-surgery/C82119
Royton Medical Centre,OL2 5QL,https://www.nhs.uk/services/gp-surgery/royton-medical-centre/P85019
Richmond Road Medical Centre,E8 3HN,https://www.nhs.uk/services/gp-surgery/richmond-road-medical-centre/F84035
Pickhurst Surgery,BR2 7JF,https://www.nhs.uk/services/gp-surgery/pickhurst-surgery/G84033
Lamorna Surgery,DA12 5PY,https://www.nhs.uk/services/gp-surgery/lamorna-surgery/G82122003
The Forest Surgery,E17 4BA,https://www.nhs.uk/services/gp-surgery/the-forest-surgery/F86026
Waltham Forest Comm & Fam Hth Serv Ltd,E17 3LA,https://www.nhs.uk/services/gp-surgery/waltham-forest-comm-and-fam-hth-serv-ltd/F86644
Dr Dhital Practice,E17 3LA,https://www.nhs.uk/services/gp-surgery/dr-dhital-practice/F86086
Wells Park Practice,SE26 6JQ,https://www.nhs.uk/services/gp-surgery/wells-park-practice/G85114
Vale Medical Centre,SE23 2JF,https://www.nhs.uk/services/gp-surgery/vale-medical-centre/G85696
Paxton Green Group Practice,SE21 8AU,https://www.nhs.uk/services/gp-surgery/paxton-green-group-practice/G85039
Modality Lewisham (ML),SE23 1HU,https://www.nhs.uk/services/gp-surgery/modality-lewisham-ml/G85004
The Old Dairy Health Centre,SE21 8SZ,https://www.nhs.uk/services/gp-surgery/the-old-dairy-health-centre/G85706
West Kensington GP Surgery,W14 0LJ,https://www.nhs.uk/services/gp-surgery/west-kensington-gp-surgery/E85074
Sterndale Surgery,W14 0LJ,https://www.nhs.uk/services/gp-surgery/sterndale-surgery/E85125
Kensington Park Medical Centre,W14 8HW,https://www.nhs.uk/services/gp-surgery/kensington-park-medical-centre/E87720
Keats Group Practice,NW3 1NR,https://www.nhs.uk/services/gp-surgery/keats-group-practice/F83623
Park End Surgery,NW3 2SE,https://www.nhs.uk/services/gp-surgery/park-end-surgery/F83003
Hampstead Group Practice,NW3 2QU,https://www.nhs.uk/services/gp-surgery/hampstead-group-practice/F83017
Daleham Gardens Health Centre,NW3 5BY,https://www.nhs.uk/services/gp-surgery/daleham-gardens-health-centre/F83633
Swiss Cottage Surgery,NW3 3NP,https://www.nhs.uk/services/gp-surgery/swiss-cottage-surgery/F83665
Adelaide Medical Centre,NW3 3RY,https://www.nhs.uk/services/gp-surgery/adelaide-medical-centre/F83020
Queens Crescent Practice,NW5 4EB,https://www.nhs.uk/services/gp-surgery/queens-crescent-practice/F83632
Hampton Medical Centre,TW12 2PB,https://www.nhs.uk/services/gp-surgery/hampton-medical-centre/H84040
Broad Lane Surgery,TW12 3AX,https://www.nhs.uk/services/gp-surgery/broad-lane-surgery/H84018
Vine Medical Centre,KT8 9LG,https://www.nhs.uk/services/gp-surgery/vine-medical-centre/H81128
Hampton Hill Medical Centre,TW12 1NY,https://www.nhs.uk/services/gp-surgery/hampton-hill-medical-centre/H84623
Glenlyn Medical Centre,KT8 0JX,https://www.nhs.uk/services/gp-surgery/glenlyn-medical-centre/H81078
Fir Road Surgery,TW13 6UJ,https://www.nhs.uk/services/gp-surgery/fir-road-surgery/H84044001
Park Road Surgery,TW11 0AU,https://www.nhs.uk/services/gp-surgery/park-road-surgery/H84002
Twickenham Park Medical Centre,TW13 6HD,https://www.nhs.uk/services/gp-surgery/twickenham-park-medical-centre/E85045
Staines Road Medical Centre,TW2 5AU,https://www.nhs.uk/services/gp-surgery/staines-road-medical-centre/H84057
Thameside Medical Practice,TW11 8HU,https://www.nhs.uk/services/gp-surgery/thameside-medical-practice/H84059
"York Medical Practice, St Mary's College",TW1 4SX,https://www.nhs.uk/services/gp-surgery/york-medical-practice-st-mary-s-college/H84012001
The Green & Fir Road,TW2 5TU,https://www.nhs.uk/services/gp-surgery/the-green-and-fir-road/H84044
Crane Park Surgery,TW2 6JL,https://www.nhs.uk/services/gp-surgery/crane-park-surgery/H84630
Tower Hill Partnership,B42 1BT,https://www.nhs.uk/services/gp-surgery/tower-hill-partnership/M85019
Great Barr Practice,B43 7HB,https://www.nhs.uk/services/gp-surgery/great-barr-practice/M88015
Perry Park Surgery,B42 1TY,https://www.nhs.uk/services/gp-surgery/perry-park-surgery/M85624
Handsworth Wood Med.Ctr.,B20 2ES,https://www.nhs.uk/services/gp-surgery/handsworth-wood-med-ctr/M85002
Cotmore Surgery,B44 8TU,https://www.nhs.uk/services/gp-surgery/cotmore-surgery/M85792
The Oaks Medical Centre,B44 9ER,https://www.nhs.uk/services/gp-surgery/the-oaks-medical-centre/M85060
Crompton Road Surgery,B20 3QP,https://www.nhs.uk/services/gp-surgery/crompton-road-surgery/M85002001
Apollo Surgery,B44 9HW,https://www.nhs.uk/services/gp-surgery/apollo-surgery/M85158
Mount Medical Centre,TW13 6AJ,https://www.nhs.uk/services/gp-surgery/mount-medical-centre/E85035
Woodlawn Medical Centre,TW2 6EE,https://www.nhs.uk/services/gp-surgery/woodlawn-medical-centre/H84625
Jubilee Surgery,TW2 6JL,https://www.nhs.uk/services/gp-surgery/jubilee-surgery/H84031
St. Peter's Medical Centre,HA1 4BS,https://www.nhs.uk/services/gp-surgery/st-peter-s-medical-centre/E84693
The Links Medical Practice,SE9 4JS,https://www.nhs.uk/services/gp-surgery/the-links-medical-practice/G84003001
The Old Surgery,N8 0RP,https://www.nhs.uk/services/gp-surgery/the-old-surgery/F85697
West Green Surgery,N8 0RA,https://www.nhs.uk/services/gp-surgery/west-green-surgery/F85669
Bridge House Medical Practice,N4 1TL,https://www.nhs.uk/services/gp-surgery/bridge-house-medical-practice/Y03135
St Ann's Road Surgery,N15 5AZ,https://www.nhs.uk/services/gp-surgery/st-ann-s-road-surgery/Y02117
Havergal Surgery,N15 3DY,https://www.nhs.uk/services/gp-surgery/havergal-surgery/F85060
Hornsey Park Surgery,N8 0PH,https://www.nhs.uk/services/gp-surgery/hornsey-park-surgery/F85046
Grove Road Surgery,N15 5HJ,https://www.nhs.uk/services/gp-surgery/grove-road-surgery/F85623
JS Medical Practice Branch (Westbury Avenue),N22 6RS,https://www.nhs.uk/services/gp-surgery/js-medical-practice-branch-westbury-avenue/F85705002
The Surgery (Cranwich Road),N16 5JF,https://www.nhs.uk/services/gp-surgery/the-surgery-cranwich-road/F84686
Novum Health Partnership - Baring Road Medical Centre,SE12 0DS,https://www.nhs.uk/services/gp-surgery/novum-health-partnership-baring-road-medical-centre/G85633002
FREUCHEN MEDICAL CENTRE ,NW10 4ST,https://www.nhs.uk/services/gp-surgery/freuchen-medical-centre/E84074
St Andrews Medical Centre,NW10 9AR,https://www.nhs.uk/services/gp-surgery/st-andrews-medical-centre/E84011
Greenhill Park Medical Centre,NW10 9AR,https://www.nhs.uk/services/gp-surgery/greenhill-park-medical-centre/E84665001
The Law Medical Group Practice,NW10 5UY,https://www.nhs.uk/services/gp-surgery/the-law-medical-group-practice/E84006
The Stonebridge Practice,NW10 8RY,https://www.nhs.uk/services/gp-surgery/the-stonebridge-practice/E84028
Lawrence House Surgery,N15 4JR,https://www.nhs.uk/services/gp-surgery/lawrence-house-surgery/F85007
JS Medical Practice,N15 4JR,https://www.nhs.uk/services/gp-surgery/js-medical-practice/F85705
Hilltop Medical Practice,NW10 8RY,https://www.nhs.uk/services/gp-surgery/hilltop-medical-practice/E84637
CHURCH END MEDICAL CENTRE ,NW10 9HP,https://www.nhs.uk/services/gp-surgery/church-end-medical-centre/E84013
Park Royal Medical Practice,NW10 7NS,https://www.nhs.uk/services/gp-surgery/park-royal-medical-practice/E84645
Westbury Medical Centre,N22 6RX,https://www.nhs.uk/services/gp-surgery/westbury-medical-centre/F85031
Fernlea Surgery,N15 6JR,https://www.nhs.uk/services/gp-surgery/fernlea-surgery/F85071
The Vale Practice,N8 8SU,https://www.nhs.uk/services/gp-surgery/the-vale-practice/Y01655
Broadwater Farm Medical Prcatice,N17 6BF,https://www.nhs.uk/services/gp-surgery/broadwater-farm-medical-prcatice/F85007001
Chamberlayne Road Surgery,NW10 3JP,https://www.nhs.uk/services/gp-surgery/chamberlayne-road-surgery/E84066003
Brentfield Medical Centre,NW10 8TF,https://www.nhs.uk/services/gp-surgery/brentfield-medical-centre/E84031
Cloister Road Surgery,W3 0DF,https://www.nhs.uk/services/gp-surgery/cloister-road-surgery/E85680
Hammersmith & Fulham Centres For Health,W12 0HS,https://www.nhs.uk/services/gp-surgery/hammersmith-and-fulham-centres-for-health/Y02589
"The Surgery, Dr Dasgupta & Partners",W12 0PT,https://www.nhs.uk/services/gp-surgery/the-surgery-dr-dasgupta-and-partners/E85005
The Exmoor Surgery,W10 6DZ,https://www.nhs.uk/services/gp-surgery/the-exmoor-surgery/E87733
Barlby Surgery,W10 6DZ,https://www.nhs.uk/services/gp-surgery/barlby-surgery/Y01011
Christchurch Hall Surgery,N8 8AE,https://www.nhs.uk/services/gp-surgery/christchurch-hall-surgery/F85061
Ashburton Park Medical Centre,CR0 7AG,https://www.nhs.uk/services/gp-surgery/ashburton-park-medical-centre/H83033
Crouch Hall Road Surgery,N8 8HJ,https://www.nhs.uk/services/gp-surgery/crouch-hall-road-surgery/F85069
Morris House Group Practice,N17 6AA,https://www.nhs.uk/services/gp-surgery/morris-house-group-practice/F85019
The Beaumont Practice,N19 3YU,https://www.nhs.uk/services/gp-surgery/the-beaumont-practice/F83671
The Rise Group Practice,N19 3YU,https://www.nhs.uk/services/gp-surgery/the-rise-group-practice/F83039
Tynemouth Medical Practice,N15 4RH,https://www.nhs.uk/services/gp-surgery/tynemouth-medical-practice/F85013
St. Quintin Health Centre,W10 6NX,https://www.nhs.uk/services/gp-surgery/st-quintin-health-centre/Y00507
North Kensington Medical Centre,W10 6NX,https://www.nhs.uk/services/gp-surgery/north-kensington-medical-centre/E87003
Gladstone Medical Centre,NW2 6JH,https://www.nhs.uk/services/gp-surgery/gladstone-medical-centre/E84036
The Old Oak Surgery,W3 7HG,https://www.nhs.uk/services/gp-surgery/the-old-oak-surgery/Y02906001
The Horn Lane Surgery,W3 6PH,https://www.nhs.uk/services/gp-surgery/the-horn-lane-surgery/E85677
Neasden Medical Centre,NW2 7SA,https://www.nhs.uk/services/gp-surgery/neasden-medical-centre/E84665
Shirland Medical,W10 4LD,https://www.nhs.uk/services/gp-surgery/shirland-medical/E87021
Glendale Medical Centre,UB3 5DA,https://www.nhs.uk/services/gp-surgery/glendale-medical-centre/E86038
Heathrow Medical Centre,UB3 5AB,https://www.nhs.uk/services/gp-surgery/heathrow-medical-centre/E86637
Cranford Medical Centre,TW5 9RG,https://www.nhs.uk/services/gp-surgery/cranford-medical-centre/E85052
Hayes Medical Centre,UB3 4NA,https://www.nhs.uk/services/gp-surgery/hayes-medical-centre/E86017
North Hyde Road Surgery,UB3 4NS,https://www.nhs.uk/services/gp-surgery/north-hyde-road-surgery/E86609
Hesa Medical Centre - Y00352,UB3 4DS,https://www.nhs.uk/services/gp-surgery/hesa-medical-centre-y00352/Y00352
SKYWAYS MEDICAL CENTRE,TW5 9BJ,https://www.nhs.uk/services/gp-surgery/skyways-medical-centre/E85707
Greenbrook Chinchilla,TW4 7NN,https://www.nhs.uk/services/gp-surgery/greenbrook-chinchilla/E85739001
Kincora Doctors Surgery,UB3 3HG,https://www.nhs.uk/services/gp-surgery/kincora-doctors-surgery/E86625
