gp,nhs_url,url
White Lodge Medical Practice,https://www.nhs.uk/services/gp-surgery/white-lodge-medical-practice/F85025,http://www.whitelodgemedicalpractice.nhs.uk
THE PINE MEDICAL CENTRE,https://www.nhs.uk/services/gp-surgery/the-pine-medical-centre/E86016,https://pinemedicalcentre.nhs.uk
Singh G,https://www.nhs.uk/services/gp-surgery/singh-g/E85121001,https://www.drgsinghandpartners.nhs.uk/
Yeading Medical Centre,https://www.nhs.uk/services/gp-surgery/yeading-medical-centre/E85021,http://www.yeadingmedicalcentre.nhs.uk
Medicus Health Partners - Hertford Road,https://www.nhs.uk/services/gp-surgery/medicus-health-partners-hertford-road/O0H1S,https://www.riley-moorfieldhc.co.uk
Bincote Surgery,https://www.nhs.uk/services/gp-surgery/bincote-surgery/F85625,http://www.bincotesurgery.co.uk
Yeading Court Surgery,https://www.nhs.uk/services/gp-surgery/yeading-court-surgery/E86020,https://yeadingcourt.nhs.uk/
Townfield Doctors Surgery,https://www.nhs.uk/services/gp-surgery/townfield-doctors-surgery/E86018,http://www.townfielddoctorssurgery.co.uk/index.aspx
The Warren Practice,https://www.nhs.uk/services/gp-surgery/the-warren-practice/E86019,notfound
Cockfosters Medical Ctre,https://www.nhs.uk/services/gp-surgery/cockfosters-medical-ctre/F85016,http://www.cockfostersmedicalcentre.nhs.uk
Abernethy House Surgery,https://www.nhs.uk/services/gp-surgery/abernethy-house-surgery/F85029,http://www.abernethyhouse.co.uk
Medicus Health Partners - Enfield Island,https://www.nhs.uk/services/gp-surgery/medicus-health-partners-enfield-island/XT5U8N,notfound
Willenhall Medical Centre,https://www.nhs.uk/services/gp-surgery/willenhall-medical-centre/M91033,https://www.croftsurgery.co.uk
Lockstown Practice,https://www.nhs.uk/services/gp-surgery/lockstown-practice/M91021,https://www.lockstownpractice.co.uk/
Lockfield Surgery,https://www.nhs.uk/services/gp-surgery/lockfield-surgery/M91013,http://www.lockfieldsurgery.co.uk/
Kincora Doctors Surgery,https://www.nhs.uk/services/gp-surgery/kincora-doctors-surgery/E86625,http://www.kincoradoctorsurgery.com
Medicus Health Partners - Willow House,https://www.nhs.uk/services/gp-surgery/medicus-health-partners-willow-house/Z3D3X,https://www.willowhousesurgery.co.uk
Islip Manor Medical Centre,https://www.nhs.uk/services/gp-surgery/islip-manor-medical-centre/E85098,http://www.islipmanorsurgery.co.uk/
Hesa Medical Centre - Y00352,https://www.nhs.uk/services/gp-surgery/hesa-medical-centre-y00352/Y00352,http://www.hesamedicalcentre.co.uk
Mandeville Medical Centre,https://www.nhs.uk/services/gp-surgery/mandeville-medical-centre/E85108,notfound
East Barnet Health Centre,https://www.nhs.uk/services/gp-surgery/east-barnet-health-centre/E83613,http://www.eastbarnetgpsurgeries.co.uk
The Town Surgery Ltd,https://www.nhs.uk/services/gp-surgery/the-town-surgery-ltd/F85678,http://www.thetownsurgeryenfield.nhs.uk
THE KEYS FAMILY PRACTICE,https://www.nhs.uk/services/gp-surgery/the-keys-family-practice/Y02626,https://www.modalitypartnership.nhs.uk/keys-family-practice
East Enfield Medical Practice (Brick Lane),https://www.nhs.uk/services/gp-surgery/east-enfield-medical-practice-brick-lane/B8T9I,notfound
Medicus Health Partners - Southbury Road,https://www.nhs.uk/services/gp-surgery/medicus-health-partners-southbury-road/D6Q8D,https://www.southburysurgery.nhs.uk
Hayes Medical Centre,https://www.nhs.uk/services/gp-surgery/hayes-medical-centre/E86017,http://www.hayesmedicalcentre.co.uk/
GOODCARE PRACTICE,https://www.nhs.uk/services/gp-surgery/goodcare-practice/E85712,https://goodcarepracticenortholt.nhs.uk
Broadmead Surgery,https://www.nhs.uk/services/gp-surgery/broadmead-surgery/E85715,https://www.broadmeadsurgery.co.uk
Medicus Health Partners - Lincoln Road,https://www.nhs.uk/services/gp-surgery/medicus-health-partners-lincoln-road/R3H6S,https://www.lincolnroadmedicalpractice.nhs.uk
Somerset Medical Centre,https://www.nhs.uk/services/gp-surgery/somerset-medical-centre/E85623,http://www.somersetmedicalcentre.nhs.uk/
ROUGH HAY SURGERY,https://www.nhs.uk/services/gp-surgery/rough-hay-surgery/M91640,http://www.roughhaysurgery.nhs.uk/
Medicus Health Partners - Trinity Avenue,https://www.nhs.uk/services/gp-surgery/medicus-health-partners-trinity-avenue/X6I6K,https://www.trinityavenuesurgery.co.uk
Medicus Health Partners - Bush Hill Park,https://www.nhs.uk/services/gp-surgery/medicus-health-partners-bush-hill-park/D9T4W,https://www.bushhillparkmedicalcentre.nhs.uk
Brunswick Park Medical Practice,https://www.nhs.uk/services/gp-surgery/brunswick-park-medical-practice/E83621,http://www.brunswickparkmedicalpractice.nhs.uk
Winchmore Hill Practice,https://www.nhs.uk/services/gp-surgery/winchmore-hill-practice/F85033,http://www.winchmorehillpractice.nhs.uk
Modality Darlaston Practice,https://www.nhs.uk/services/gp-surgery/modality-darlaston-practice/M91660,https://www.modalitypartnership.nhs.uk/modality-darlaston-practice
Darlaston Health Centre,https://www.nhs.uk/services/gp-surgery/darlaston-health-centre/Y00278,notfound
Darlaston Family Practice,https://www.nhs.uk/services/gp-surgery/darlaston-family-practice/M91026,http://www.darlastonfamilypractice.nhs.uk
Grassendale Medical Centre,https://www.nhs.uk/services/gp-surgery/grassendale-medical-centre/N82009,https://www.grassendalemedicalpractice.nhs.uk
Dr Mudigonda,https://www.nhs.uk/services/gp-surgery/dr-mudigonda/M92649,http://www.drmudigondaandpartners.nhs.uk
Bilston Family Practice,https://www.nhs.uk/services/gp-surgery/bilston-family-practice/M92627,http://www.bilstonfamilypractice.co.uk
Improving Health (IH) Medical,https://www.nhs.uk/services/gp-surgery/improving-health-ih-medical/M92015,https://www.ihmedical.co.uk
Caerleon Surgery,https://www.nhs.uk/services/gp-surgery/caerleon-surgery/M92612002,https://www.healthandbeyond.healthcare
Moxley Medical Centre,https://www.nhs.uk/services/gp-surgery/moxley-medical-centre/M91624,http://www.moxleymedicalcentre.nhs.uk
Oakeswell Health Centre,https://www.nhs.uk/services/gp-surgery/oakeswell-health-centre/M88007,https://www.oakeswellhealthcentre.nhs.uk
Bilston Urban Village Medical Centre,https://www.nhs.uk/services/gp-surgery/bilston-urban-village-medical-centre/Y02757,https://www.healthandbeyond.healthcare
The Spires Health Centre,https://www.nhs.uk/services/gp-surgery/the-spires-health-centre/M88643,http://www.thespireshealthcentre.nhs.uk/
Newport Health Centre,https://www.nhs.uk/services/gp-surgery/newport-health-centre/J84011,http://www.carisbrookehealthcentre.co.uk/
Stone Cross Medical Centre,https://www.nhs.uk/services/gp-surgery/stone-cross-medical-centre/M88008,notfound
Clifton Lane Medical Centre,https://www.nhs.uk/services/gp-surgery/clifton-lane-medical-centre/M88630,notfound
Shanklin Medical Centre,https://www.nhs.uk/services/gp-surgery/shanklin-medical-centre/J84013001,notfound
South Wight Medical Practice - Godshill Surgery,https://www.nhs.uk/services/gp-surgery/south-wight-medical-practice-godshill-surgery/J84016002,https://www.southwightmedicalpractice.co.uk
Oxgate Gardens Surgery,https://www.nhs.uk/services/gp-surgery/oxgate-gardens-surgery/E84076,http://www.oxgategardens.co.uk/
Crest Medical Centre,https://www.nhs.uk/services/gp-surgery/crest-medical-centre/E84066002,http://online.nhsgp.net
Cricklewood Health Centre,https://www.nhs.uk/services/gp-surgery/cricklewood-health-centre/Y02986,https://cricklewoodgphealthcentre.nhs.uk/
Neasden Medical Centre,https://www.nhs.uk/services/gp-surgery/neasden-medical-centre/E84665,https://neasden-greenhillpark.co.uk/
CHICHELE ROAD SURGERY,https://www.nhs.uk/services/gp-surgery/chichele-road-surgery/E84674,https://www.chicheleroadsurgery.co.uk
Willesden Green Surgery,https://www.nhs.uk/services/gp-surgery/willesden-green-surgery/E84702,https://www.willesdengreensurgery.nhs.uk/
Walm Lane Surgery,https://www.nhs.uk/services/gp-surgery/walm-lane-surgery/E84086,notfound
The Willesden Medical Centre,https://www.nhs.uk/services/gp-surgery/the-willesden-medical-centre/E84021,https://www.willesdenmedicalcentre.co.uk
Ventnor Medical Practice,https://www.nhs.uk/services/gp-surgery/ventnor-medical-practice/J84003,http://www.ventnormedicalpractice.nhs.uk
Pennine Drive Practice,https://www.nhs.uk/services/gp-surgery/pennine-drive-practice/E83025,notfound
MAPESBURY MEDICAL GROUP,https://www.nhs.uk/services/gp-surgery/mapesbury-medical-group/E84012,http://www.mapesburymedicalgroup.co.uk/
Staverton Surgery,https://www.nhs.uk/services/gp-surgery/staverton-surgery/E84080,https://www.stavertonsurgery.nhs.uk
Dr S.A Patel,https://www.nhs.uk/services/gp-surgery/dr-s-a-patel/E83035001,notfound
Burnley Practice,https://www.nhs.uk/services/gp-surgery/burnley-practice/Y00206,http://www.burnleygp.co.uk
Roundwood Park Medical Centre,https://www.nhs.uk/services/gp-surgery/roundwood-park-medical-centre/E84656,http://www.roundwoodparkmedicalcentre.nhs.uk
Dr Azim & Partners,https://www.nhs.uk/services/gp-surgery/dr-azim-and-partners/Y03664,https://www.drazimandpartners.nhs.uk/
CHURCH END MEDICAL CENTRE,https://www.nhs.uk/services/gp-surgery/church-end-medical-centre/E84013,http://www.cemc.nhs.uk
Hendon Way Surgery,https://www.nhs.uk/services/gp-surgery/hendon-way-surgery/Y03663,http://www.hendonwaysurgery.nhs.uk
South Wight Medical Practice - Niton Surgery,https://www.nhs.uk/services/gp-surgery/south-wight-medical-practice-niton-surgery/J84016001,https://www.southwightmedicalpractice.co.uk
South Wight Medical Practice,https://www.nhs.uk/services/gp-surgery/south-wight-medical-practice/J84016,https://www.southwightmedicalpractice.co.uk
Jai Medical Centre (Hendon),https://www.nhs.uk/services/gp-surgery/jai-medical-centre-hendon/E83038001,http://www.jaimedical.nhs.uk/
Brentfield Medical Centre,https://www.nhs.uk/services/gp-surgery/brentfield-medical-centre/E84031,http://www.brentfieldmedicalcentre.co.uk
The Hodford Road Practice,https://www.nhs.uk/services/gp-surgery/the-hodford-road-practice/E83649,https://www.hodfordroadsurgery.co.uk
Fortune Green Road Surgery,https://www.nhs.uk/services/gp-surgery/fortune-green-road-surgery/F83050,https://www.fortunegreenpractice.nhs.uk
The Tudor House Medical Centre,https://www.nhs.uk/services/gp-surgery/the-tudor-house-medical-centre/E84684,http://www.tudorhousemedicalcentre.nhs.uk
The Practice at 188,https://www.nhs.uk/services/gp-surgery/the-practice-at-188/E83027,https://www.thepracticeat188.nhs.uk/
Ravenscroft Medical Centre,https://www.nhs.uk/services/gp-surgery/ravenscroft-medical-centre/E83039,https://www.ravenscroftmedicalcentre.nhs.uk
Cholmley Gardens Surgery,https://www.nhs.uk/services/gp-surgery/cholmley-gardens-surgery/F83615,"http://www.cholmleygardensmc.nhs.uk/welcome,47856.htm"
West Hampstead Medical Centre,https://www.nhs.uk/services/gp-surgery/west-hampstead-medical-centre/F83055,http://www.westhampsteadmedicalcentre.com
Forty Willows Surgery,https://www.nhs.uk/services/gp-surgery/forty-willows-surgery/E84002,http://www.fortywillowssurgery.nhs.uk
Brondesbury Medical Centre,https://www.nhs.uk/services/gp-surgery/brondesbury-medical-centre/F83059,http://www.brondesburymedicalcentre.co.uk/
Adler Js-The Surgery,https://www.nhs.uk/services/gp-surgery/adler-js-the-surgery/E83600,failed
Chamberlayne Road Surgery,https://www.nhs.uk/services/gp-surgery/chamberlayne-road-surgery/E84066003,http://online.nhsgp.net
Greenhill Park Medical Centre,https://www.nhs.uk/services/gp-surgery/greenhill-park-medical-centre/E84665001,https://neasden-greenhillpark.co.uk/
The Phoenix Practice,https://www.nhs.uk/services/gp-surgery/the-phoenix-practice/E83653,http://www.phoenixpractice.co.uk/
The Law Medical Group Practice,https://www.nhs.uk/services/gp-surgery/the-law-medical-group-practice/E84006001,http://www.lawmedicalgrouppractice.co.uk/
The Stonebridge Practice,https://www.nhs.uk/services/gp-surgery/the-stonebridge-practice/E84028,http://www.thestonebridgepractice.co.uk
FREUCHEN MEDICAL CENTRE,https://www.nhs.uk/services/gp-surgery/freuchen-medical-centre/E84074,https://freuchenmedicalcentre.co.uk/
Chalkhill Family Practice,https://www.nhs.uk/services/gp-surgery/chalkhill-family-practice/E84033,http://www.chalkhillfamilypractice.nhs.uk/
Ellis Practice,https://www.nhs.uk/services/gp-surgery/ellis-practice/E84032,https://www.ellispractice.co.uk
PHGH Doctors,https://www.nhs.uk/services/gp-surgery/phgh-doctors/E83009,https://phgh.co.uk/
Temple Fortune Medical Group,https://www.nhs.uk/services/gp-surgery/temple-fortune-medical-group/E83622,https://www.tfmg.org.uk/
GP Pathfinder Clinics,https://www.nhs.uk/services/gp-surgery/gp-pathfinder-clinics/E84066,http://nhsgp.net
Kilburn Park Medical Centre,https://www.nhs.uk/services/gp-surgery/kilburn-park-medical-centre/E84042,http://www.kilburnparkmedicalcentre.co.uk
Shirland Medical,https://www.nhs.uk/services/gp-surgery/shirland-medical/E87021,https://www.shirlandmedical.nhs.uk/
Belsize Priory Medical Practice (Group),https://www.nhs.uk/services/gp-surgery/belsize-priory-medical-practice-group/F83658,http://www.belsizepriorymedicalpractice.co.uk/
Wembley Park Drive Medical Centre,https://www.nhs.uk/services/gp-surgery/wembley-park-drive-medical-centre/E84709,https://www.wembleyparkdrive.co.uk
Half Penny Steps Health Centre,https://www.nhs.uk/services/gp-surgery/half-penny-steps-health-centre/Y02842,http://www.halfpennystepshc.nhs.uk/
Srikrishnamurthy Harrow Road Surgery,https://www.nhs.uk/services/gp-surgery/srikrishnamurthy-harrow-road-surgery/E87751,http://www.574healthcentre.org.uk
Daleham Gardens Health Centre,https://www.nhs.uk/services/gp-surgery/daleham-gardens-health-centre/F83633,http://www.dalehamgardensmedical.co.uk/
Keats Group Practice,https://www.nhs.uk/services/gp-surgery/keats-group-practice/F83623,http://www.keatsgrouppractice.nhs.uk
Park Royal Medical Practice,https://www.nhs.uk/services/gp-surgery/park-royal-medical-practice/E84645,http://www.parkroyalmedicalpractice.nhs.uk
PRESTON MEDICAL CENTRE,https://www.nhs.uk/services/gp-surgery/preston-medical-centre/E84678,notfound
The Exmoor Surgery,https://www.nhs.uk/services/gp-surgery/the-exmoor-surgery/E87733,http://www.exmoorsurgery.nhs.uk/
Barlby Surgery,https://www.nhs.uk/services/gp-surgery/barlby-surgery/Y01011,http://www.westlondonpractice.co.uk
Heathfielde Medical Centre,https://www.nhs.uk/services/gp-surgery/heathfielde-medical-centre/E83008,notfound
The Golborne Medical Centre,https://www.nhs.uk/services/gp-surgery/the-golborne-medical-centre/E87024,http://www.golbornemedical-drramasamy.co.uk
Swiss Cottage Surgery,https://www.nhs.uk/services/gp-surgery/swiss-cottage-surgery/F83665,http://www.swisscottagesurgery.nhs.uk
The Mountfield Surgery,https://www.nhs.uk/services/gp-surgery/the-mountfield-surgery/E83638,notfound
Park End Surgery,https://www.nhs.uk/services/gp-surgery/park-end-surgery/F83003,http://www.parkendsurgery.co.uk/
Elgin Clinic,https://www.nhs.uk/services/gp-surgery/elgin-clinic/E87038,http://www.elginclinic.nhs.uk
Third Floor Lanark Road Medical Centre,https://www.nhs.uk/services/gp-surgery/third-floor-lanark-road-medical-centre/E87663,http://www.lanarkmedicalcentre.co.uk
Ground Floor Lanark Medical Centre,https://www.nhs.uk/services/gp-surgery/ground-floor-lanark-medical-centre/E87756,notfound
The Randolph Surgery,https://www.nhs.uk/services/gp-surgery/the-randolph-surgery/E87046,https://randolphgp.co.uk/
Maida Vale Medical Centre,https://www.nhs.uk/services/gp-surgery/maida-vale-medical-centre/E87010,http://www.mvmc.co.uk
St. Quintin Health Centre,https://www.nhs.uk/services/gp-surgery/st-quintin-health-centre/Y00507,http://www.stquintinhealthcentre-gppractice.co.uk/
North Kensington Medical Centre,https://www.nhs.uk/services/gp-surgery/north-kensington-medical-centre/E87003,https://www.northkensingtonmedicalcentre.nhs.uk
Meanwhile Garden Medical Centre,https://www.nhs.uk/services/gp-surgery/meanwhile-garden-medical-centre/E87026,https://www.meanwhilegardenmedicalcentre.co.uk/
Hampstead Group Practice,https://www.nhs.uk/services/gp-surgery/hampstead-group-practice/F83017,http://www.hampsteadgrouppractice.co.uk
Alperton Medical Centre,https://www.nhs.uk/services/gp-surgery/alperton-medical-centre/E84638,notfound
Lancelot Medical Centre,https://www.nhs.uk/services/gp-surgery/lancelot-medical-centre/E84063,http://www.lancelotmedicalcentre.co.uk
Woodfield Road Medical Centre,https://www.nhs.uk/services/gp-surgery/woodfield-road-medical-centre/E87741,http://www.woodfieldroadsurgery.co.uk
Hammersmith & Fulham Centres For Health,https://www.nhs.uk/services/gp-surgery/hammersmith-and-fulham-centres-for-health/Y02589,http://www.hammersmithandfulhamcentresforhealth.nhs.uk/
Stanley Corner Medical Centre,https://www.nhs.uk/services/gp-surgery/stanley-corner-medical-centre/E84051,https://stanleycorner.nhs.uk
St Johns Wood Medical Practice,https://www.nhs.uk/services/gp-surgery/st-johns-wood-medical-practice/E87609,https://www.stjohnswood.nhs.uk
Supreme Medical Centre,https://www.nhs.uk/services/gp-surgery/supreme-medical-centre/E83026,http://www.suprememedicalcentre.nhs.uk/
Cloister Road Surgery,https://www.nhs.uk/services/gp-surgery/cloister-road-surgery/E85680,http://www.cloisterroadsurgery.co.uk
The Eagle Eye Surgery,https://www.nhs.uk/services/gp-surgery/the-eagle-eye-surgery/E84066001,http://nhsgp.net
Lichfield Grove Surgery,https://www.nhs.uk/services/gp-surgery/lichfield-grove-surgery/E83005,http://www.lichfieldgrovesurgery.nhs.uk
Wellington Health Centre,https://www.nhs.uk/services/gp-surgery/wellington-health-centre/E87754,https://www.wellingtonhealthcentre.co.uk
Rosemary Surgery,https://www.nhs.uk/services/gp-surgery/rosemary-surgery/E83639,https://www.rosemarymedicalcentre.nhs.uk/
